0.18691588785, 2, 1, 1
0.212765957447, 1, 1, 1
0.149253731343, 5, 1, 1
0.384615384615, 2, 1, 16
0.540540540541, 2, 4, 6
0.25974025974, 2, 1, 1
0.281690140845, 1, 1, 1
0.210526315789, 2, 1, 1
0.27027027027, 3, 1, 1
0.129032258065, 1, 1, 1
0.172413793103, 6, 1, 1
0.416666666667, 1, 1, 1
0.625, 1, 1, 1
0.124223602484, 1, 1, 1
0.129032258065, 1, 1, 1
0.194174757282, 4, 1, 1
0.19801980198, 1, 1, 1
0.18018018018, 1, 1, 1
1.05263157895, 2, 2, 2
1.05263157895, 2, 2, 2
0.128205128205, 1, 1, 1
0.138888888889, 4, 1, 1
0.178571428571, 1, 1, 1
0.169491525424, 1, 1, 1
0.263157894737, 1, 1, 1
0.119760479042, 2, 1, 1
0.363636363636, 7, 1, 1
0.138888888889, 1, 1, 1
0.147058823529, 1, 1, 1
0.408163265306, 4, 4, 17
0.666666666667, 2, 2, 15
0.25974025974, 11, 1, 1
1.05263157895, 4, 4, 4
1.05263157895, 2, 2, 2
0.138888888889, 3, 1, 1
0.138888888889, 1, 1, 1
1.52631578947, 11, 11, 11
0.137931034483, 3, 1, 1
0.125786163522, 2, 1, 1
0.196078431373, 1, 1, 1
0.769230769231, 2, 2, 2
1.05263157895, 2, 2, 2
0.487804878049, 2, 1, 1
0.3125, 1, 1, 1
1.36842105263, 4, 4, 4
0.122699386503, 1, 1, 1
1.05263157895, 2, 2, 2
0.13986013986, 1, 1, 1
0.8, 2, 2, 2
0.183486238532, 1, 1, 1
0.512820512821, 13, 1, 15
0.120481927711, 1, 1, 1
0.281690140845, 3, 1, 1
0.168067226891, 1, 1, 1
0.144927536232, 1, 1, 1
0.25974025974, 1, 1, 1
0.30303030303, 4, 1, 1
1.05263157895, 2, 2, 2
0.173913043478, 1, 1, 1
1.05263157895, 2, 2, 2
0.2, 6, 1, 1
0.555555555556, 3, 3, 6
1.05263157895, 2, 2, 2
0.25974025974, 2, 1, 1
1.05263157895, 8, 8, 8
0.122699386503, 1, 1, 1
0.307692307692, 3, 1, 1
0.134228187919, 1, 1, 1
0.263157894737, 2, 1, 1
0.384615384615, 3, 1, 10
0.185185185185, 2, 1, 1
0.5, 3, 1, 1
0.344827586207, 2, 1, 1
1.05263157895, 6, 6, 6
0.4, 4, 1, 1
1.05263157895, 2, 2, 2
1.05263157895, 2, 2, 2
0.147058823529, 2, 1, 1
0.294117647059, 2, 1, 1
1.05263157895, 2, 2, 2
0.227272727273, 1, 1, 1
0.327868852459, 2, 1, 1
1.73684210526, 9, 9, 9
1.05263157895, 2, 2, 2
0.294117647059, 3, 1, 1
1.05263157895, 2, 2, 2
0.151515151515, 1, 1, 1
0.20618556701, 1, 1, 1
0.126582278481, 2, 1, 1
0.132450331126, 4, 1, 1
0.162601626016, 1, 1, 1
0.181818181818, 1, 1, 1
0.243902439024, 7, 1, 1
0.555555555556, 2, 1, 7
0.210526315789, 1, 1, 1
0.866666666667, 5, 5, 5
0.526315789474, 1, 1, 1
0.266666666667, 1, 1, 1
0.136054421769, 1, 1, 1
0.30303030303, 1, 1, 1
