0.102803738318, 1, 1, 1
0.117021276596, 1, 1, 1
0.0820895522388, 1, 1, 1
0.211538461538, 2, 1, 1
0.297297297297, 1, 1, 1
0.142857142857, 2, 1, 1
0.154929577465, 3, 1, 1
0.115789473684, 2, 1, 1
0.148648648649, 1, 1, 1
0.0709677419355, 1, 1, 1
0.0948275862069, 1, 1, 1
0.229166666667, 1, 1, 1
0.34375, 3, 1, 1
0.0683229813665, 1, 1, 1
0.0709677419355, 1, 1, 1
0.106796116505, 1, 1, 1
0.108910891089, 1, 1, 1
0.0990990990991, 1, 1, 1
0.578947368421, 2, 2, 2
0.578947368421, 1, 1, 1
0.0705128205128, 1, 1, 1
0.0763888888889, 1, 1, 1
0.0982142857143, 3, 1, 1
0.0932203389831, 1, 1, 1
0.144736842105, 1, 1, 1
0.0658682634731, 1, 1, 1
0.2, 4, 1, 1
0.0763888888889, 2, 1, 1
0.0808823529412, 3, 1, 1
0.224489795918, 1, 1, 1
0.366666666667, 2, 2, 11
0.142857142857, 1, 1, 1
0.578947368421, 3, 3, 3
0.578947368421, 2, 2, 2
0.0763888888889, 1, 1, 1
0.0763888888889, 1, 1, 1
0.578947368421, 4, 4, 4
0.0758620689655, 1, 1, 1
0.0691823899371, 1, 1, 1
0.107843137255, 1, 1, 1
0.423076923077, 2, 1, 1
0.578947368421, 2, 2, 2
0.268292682927, 2, 1, 1
0.171875, 1, 1, 1
0.578947368421, 2, 2, 2
0.0674846625767, 1, 1, 1
0.578947368421, 2, 2, 2
0.0769230769231, 1, 1, 1
0.44, 2, 2, 2
0.100917431193, 1, 1, 1
0.282051282051, 2, 1, 11
0.066265060241, 4, 1, 1
0.154929577465, 1, 1, 1
0.0924369747899, 1, 1, 1
0.0797101449275, 1, 1, 1
0.142857142857, 1, 1, 1
0.166666666667, 1, 1, 1
0.578947368421, 2, 2, 2
0.095652173913, 2, 1, 1
0.578947368421, 1, 1, 1
0.11, 1, 1, 1
0.305555555556, 2, 2, 6
0.578947368421, 4, 4, 4
0.142857142857, 2, 1, 1
0.578947368421, 6, 6, 6
0.0674846625767, 1, 1, 1
0.169230769231, 1, 1, 1
0.0738255033557, 1, 1, 1
0.144736842105, 1, 1, 1
0.211538461538, 1, 1, 1
0.101851851852, 1, 1, 1
0.275, 1, 1, 1
0.189655172414, 3, 1, 1
0.578947368421, 4, 4, 4
0.22, 1, 1, 1
0.578947368421, 3, 3, 3
0.578947368421, 2, 2, 2
0.0808823529412, 1, 1, 1
0.161764705882, 1, 1, 1
0.578947368421, 5, 5, 5
0.125, 1, 1, 1
0.180327868852, 1, 1, 1
0.578947368421, 2, 2, 2
0.578947368421, 1, 1, 1
0.161764705882, 1, 1, 1
0.578947368421, 2, 2, 2
0.0833333333333, 1, 1, 1
0.113402061856, 2, 1, 1
0.0696202531646, 1, 1, 1
0.0728476821192, 1, 1, 1
0.0894308943089, 1, 1, 1
0.1, 3, 1, 1
0.134146341463, 1, 1, 1
0.305555555556, 3, 1, 9
0.115789473684, 2, 1, 1
0.366666666667, 1, 1, 1
0.289473684211, 8, 1, 1
0.146666666667, 1, 1, 1
0.0748299319728, 1, 1, 1
0.166666666667, 1, 1, 1
